Date,Location,NewCases,NewDeaths,NewRecovered,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,Island,Time Zone
2021-05-09,Papua,17,0,18,20428,261,11422,8745,Papua,UTC+09:00
2021-05-09,Papua Barat,8,0,21,9089,153,8712,224,Papua,UTC+09:00
2021-05-09,Riau,454,26,222,48887,1226,41764,5897,Sumatera,UTC+07:00
2021-05-09,Sulawesi Barat,3,0,7,5479,119,5292,68,Sulawesi,UTC+08:00
2021-05-09,Sulawesi Selatan,11,0,6,61635,932,60377,326,Sulawesi,UTC+08:00
2021-05-09,Sulawesi Tengah,5,0,10,12522,342,11653,527,Sulawesi,UTC+08:00
2021-05-09,Sulawesi Tenggara,3,0,0,10453,214,9956,283,Sulawesi,UTC+08:00
2021-05-09,Sulawesi Utara,0,1,54,15680,510,13546,1624,Sulawesi,UTC+08:00
2021-05-09,Sumatera Barat,322,11,171,39166,855,35581,2730,Sumatera,UTC+07:00
2021-05-09,Sumatera Selatan,140,5,126,21640,1063,19263,1314,Sumatera,UTC+07:00
2021-05-09,Sumatera Utara,76,2,75,30058,990,26704,2364,Sumatera,UTC+07:00
2021-05-10,Aceh,68,5,87,11898,480,10155,1263,Sumatera,UTC+07:00
2021-05-10,Bali,74,9,134,45832,1416,43249,1167,Nusa Tenggara,UTC+08:00
2021-05-10,Banten,92,4,71,48129,1228,45034,1867,Jawa,UTC+07:00
2021-05-10,Bengkulu,18,0,53,7301,175,6268,858,Sumatera,UTC+07:00
2021-05-10,DKI Jakarta,694,22,607,416336,6846,401713,7777,Jawa,UTC+07:00
2021-05-10,Daerah Istimewa Yogyakarta,142,5,215,41204,1028,37158,3018,Jawa,UTC+07:00
2021-05-10,Gorontalo,0,0,3,5424,170,5114,140,Sulawesi,UTC+08:00
2021-05-10,Jambi,71,1,65,8447,137,6720,1590,Sumatera,UTC+07:00
2021-05-10,Jawa Barat,1020,14,2278,294018,3910,260125,29983,Jawa,UTC+07:00
2021-05-10,Jawa Tengah,857,76,739,188654,8766,170352,9536,Jawa,UTC+07:00
2021-05-10,Jawa Timur,205,21,213,150095,10930,137285,1880,Jawa,UTC+07:00
2021-05-10,Kalimantan Barat,65,2,87,8680,59,7542,1079,Kalimantan,UTC+07:00
2021-05-10,Kalimantan Selatan,22,3,63,33658,969,31128,1561,Kalimantan,UTC+08:00
2021-05-10,Kalimantan Tengah,61,4,149,20928,458,18141,2329,Kalimantan,UTC+07:00
2021-05-10,Kalimantan Timur,92,2,125,69672,1677,66736,1259,Kalimantan,UTC+08:00
2021-05-10,Kalimantan Utara,4,0,28,11871,188,11201,482,Kalimantan,UTC+08:00
2021-05-10,Kepulauan Bangka Belitung,112,0,132,15041,232,13266,1543,Sumatera,UTC+07:00
2021-05-10,Kepulauan Riau,109,0,82,12541,271,10578,1692,Sumatera,UTC+07:00
2021-05-10,Lampung,44,1,48,16635,838,14352,1445,Sumatera,UTC+07:00
2021-05-10,Maluku,0,0,0,7596,117,7168,311,Maluku,UTC+09:00
2021-05-10,Maluku Utara,0,0,2,4434,120,4223,91,Maluku,UTC+09:00
2021-05-10,Nusa Tenggara Barat,29,2,2,10774,403,7965,2406,Nusa Tenggara,UTC+08:00
2021-05-10,Nusa Tenggara Timur,60,0,68,15362,395,13365,1602,Nusa Tenggara,UTC+08:00
2021-05-10,Papua,0,0,0,20428,261,11422,8745,Papua,UTC+09:00
2021-05-10,Papua Barat,6,0,14,9095,153,8726,216,Papua,UTC+09:00
2021-05-10,Riau,551,14,630,49438,1240,42394,5804,Sumatera,UTC+07:00
2021-05-10,Sulawesi Barat,2,0,2,5481,119,5294,68,Sulawesi,UTC+08:00
2021-05-10,Sulawesi Selatan,27,0,15,61662,932,60392,338,Sulawesi,UTC+08:00
2021-05-10,Sulawesi Tengah,18,3,65,12540,345,11718,477,Sulawesi,UTC+08:00
2021-05-10,Sulawesi Tenggara,2,0,12,10455,214,9968,273,Sulawesi,UTC+08:00
2021-05-10,Sulawesi Utara,1,0,6,15681,510,13552,1619,Sulawesi,UTC+08:00
2021-05-10,Sumatera Barat,177,11,103,39343,866,35684,2793,Sumatera,UTC+07:00
2021-05-10,Sumatera Selatan,131,7,149,21771,1070,19412,1289,Sumatera,UTC+07:00
2021-05-10,Sumatera Utara,89,4,80,30147,994,26784,2369,Sumatera,UTC+07:00
2021-05-11,Aceh,100,2,32,11998,482,10187,1329,Sumatera,UTC+07:00
2021-05-11,Bali,101,9,90,45933,1425,43339,1169,Nusa Tenggara,UTC+08:00
2021-05-11,Banten,82,1,45,48211,1229,45079,1903,Jawa,UTC+07:00
2021-05-11,Bengkulu,16,0,40,7317,175,6308,834,Sumatera,UTC+07:00
2021-05-11,DKI Jakarta,406,20,667,416742,6866,402380,7496,Jawa,UTC+07:00
2021-05-11,Daerah Istimewa Yogyakarta,154,5,307,41358,1033,37465,2860,Jawa,UTC+07:00
2021-05-11,Gorontalo,7,0,3,5431,170,5117,144,Sulawesi,UTC+08:00
2021-05-11,Jambi,64,1,58,8511,138,6778,1595,Sumatera,UTC+07:00
2021-05-11,Jawa Barat,1410,18,1018,295428,3928,261143,30357,Jawa,UTC+07:00
2021-05-11,Jawa Tengah,546,80,773,189200,8846,171125,9229,Jawa,UTC+07:00
2021-05-11,Jawa Timur,258,33,216,150353,10963,137501,1889,Jawa,UTC+07:00
2021-05-11,Kalimantan Barat,88,0,119,8768,59,7661,1048,Kalimantan,UTC+07:00
2021-05-11,Kalimantan Selatan,46,2,114,33704,971,31242,1491,Kalimantan,UTC+08:00
2021-05-11,Kalimantan Tengah,58,9,57,20986,467,18198,2321,Kalimantan,UTC+07:00
2021-05-11,Kalimantan Timur,76,2,109,69748,1679,66845,1224,Kalimantan,UTC+08:00
2021-05-11,Kalimantan Utara,11,0,39,11882,188,11240,454,Kalimantan,UTC+08:00
2021-05-11,Kepulauan Bangka Belitung,143,1,188,15184,233,13454,1497,Sumatera,UTC+07:00
2021-05-11,Kepulauan Riau,147,2,132,12688,273,10710,1705,Sumatera,UTC+07:00
2021-05-11,Lampung,85,18,217,16720,856,14569,1295,Sumatera,UTC+07:00
2021-05-11,Maluku,1,1,4,7597,118,7172,307,Maluku,UTC+09:00
2021-05-11,Maluku Utara,2,0,0,4436,120,4223,93,Maluku,UTC+09:00
2021-05-11,Nusa Tenggara Barat,15,2,12,10789,405,7977,2407,Nusa Tenggara,UTC+08:00
2021-05-11,Nusa Tenggara Timur,125,1,167,15487,396,13532,1559,Nusa Tenggara,UTC+08:00
2021-05-11,Papua,2,0,18,20430,261,11440,8729,Papua,UTC+09:00
2021-05-11,Papua Barat,21,0,21,9116,153,8747,216,Papua,UTC+09:00
2021-05-11,Riau,587,24,526,50025,1264,42920,5841,Sumatera,UTC+07:00
2021-05-11,Sulawesi Barat,3,0,0,5484,119,5294,71,Sulawesi,UTC+08:00
2021-05-11,Sulawesi Selatan,26,0,32,61688,932,60424,332,Sulawesi,UTC+08:00
2021-05-11,Sulawesi Tengah,57,1,22,12597,346,11740,511,Sulawesi,UTC+08:00
2021-05-11,Sulawesi Tenggara,8,0,6,10463,214,9974,275,Sulawesi,UTC+08:00
2021-05-11,Sulawesi Utara,6,0,1,15687,510,13553,1624,Sulawesi,UTC+08:00
2021-05-11,Sumatera Barat,231,3,268,39574,869,35952,2753,Sumatera,UTC+07:00
2021-05-11,Sumatera Selatan,100,8,122,21871,1078,19534,1259,Sumatera,UTC+07:00
2021-05-11,Sumatera Utara,83,2,73,30230,996,26857,2377,Sumatera,UTC+07:00
2021-05-12,Aceh,128,3,32,12126,485,10219,1422,Sumatera,UTC+07:00
2021-05-12,Bali,97,6,120,46030,1431,43459,1140,Nusa Tenggara,UTC+08:00
2021-05-12,Banten,56,0,24,48267,1229,45103,1935,Jawa,UTC+07:00
2021-05-12,Bengkulu,50,0,51,7367,175,6359,833,Sumatera,UTC+07:00
2021-05-12,DKI Jakarta,656,13,674,417398,6879,403054,7465,Jawa,UTC+07:00
2021-05-12,Daerah Istimewa Yogyakarta,217,8,232,41575,1041,37697,2837,Jawa,UTC+07:00
2021-05-12,Gorontalo,0,0,0,5431,170,5117,144,Sulawesi,UTC+08:00
2021-05-12,Jambi,60,0,57,8571,138,6835,1598,Sumatera,UTC+07:00
2021-05-12,Jawa Barat,786,23,772,296214,3951,261915,30348,Jawa,UTC+07:00
2021-05-12,Jawa Tengah,116,24,289,189316,8870,171414,9032,Jawa,UTC+07:00
2021-05-12,Jawa Timur,248,24,223,150601,10987,137724,1890,Jawa,UTC+07:00
2021-05-12,Kalimantan Barat,138,3,62,8906,62,7723,1121,Kalimantan,UTC+07:00
2021-05-12,Kalimantan Selatan,85,1,458,33789,972,31700,1117,Kalimantan,UTC+08:00
2021-05-12,Kalimantan Tengah,79,1,50,21065,468,18248,2349,Kalimantan,UTC+07:00
2021-05-12,Kalimantan Timur,126,1,80,69874,1680,66925,1269,Kalimantan,UTC+08:00
2021-05-12,Kalimantan Utara,0,0,4,11882,188,11244,450,Kalimantan,UTC+08:00
2021-05-12,Kepulauan Bangka Belitung,211,2,110,15395,235,13564,1596,Sumatera,UTC+07:00
2021-05-12,Kepulauan Riau,125,0,3,12813,273,10713,1827,Sumatera,UTC+07:00
2021-05-12,Lampung,88,5,72,16808,861,14641,1306,Sumatera,UTC+07:00
2021-05-12,Maluku,0,1,20,7597,119,7192,286,Maluku,UTC+09:00
2021-05-12,Maluku Utara,0,0,0,4436,120,4223,93,Maluku,UTC+09:00
2021-05-12,Nusa Tenggara Barat,21,0,0,10810,405,7977,2428,Nusa Tenggara,UTC+08:00
2021-05-12,Nusa Tenggara Timur,9,1,1,15496,397,13533,1566,Nusa Tenggara,UTC+08:00
2021-05-12,Papua,3,0,6,20433,261,11446,8726,Papua,UTC+09:00
2021-05-12,Papua Barat,23,0,6,9139,153,8753,233,Papua,UTC+09:00
2021-05-12,Riau,523,12,779,50548,1276,43699,5573,Sumatera,UTC+07:00
2021-05-12,Sulawesi Barat,2,1,1,5486,120,5295,71,Sulawesi,UTC+08:00
2021-05-12,Sulawesi Selatan,11,0,3,61699,932,60427,340,Sulawesi,UTC+08:00
2021-05-12,Sulawesi Tengah,66,1,11,12663,347,11751,565,Sulawesi,UTC+08:00
2021-05-12,Sulawesi Tenggara,7,1,7,10470,215,9981,274,Sulawesi,UTC+08:00
2021-05-12,Sulawesi Utara,9,11,50,15696,521,13603,1572,Sulawesi,UTC+08:00
2021-05-12,Sumatera Barat,443,9,184,40017,878,36136,3003,Sumatera,UTC+07:00
2021-05-12,Sumatera Selatan,126,5,75,21997,1083,19609,1305,Sumatera,UTC+07:00
2021-05-12,Sumatera Utara,78,3,77,30308,999,26934,2375,Sumatera,UTC+07:00
2021-05-13,Aceh,26,1,22,12152,486,10241,1425,Sumatera,UTC+07:00
2021-05-13,Bali,94,4,88,46124,1435,43547,1142,Nusa Tenggara,UTC+08:00
2021-05-13,Banten,34,0,1,48301,1229,45104,1968,Jawa,UTC+07:00
2021-05-13,Bengkulu,35,0,61,7402,175,6420,807,Sumatera,UTC+07:00
2021-05-13,DKI Jakarta,785,15,585,418183,6894,403639,7650,Jawa,UTC+07:00
2021-05-13,Daerah Istimewa Yogyakarta,105,4,240,41680,1045,37937,2698,Jawa,UTC+07:00
2021-05-13,Gorontalo,1,0,0,5432,170,5117,145,Sulawesi,UTC+08:00
2021-05-13,Jambi,14,0,20,8585,138,6855,1592,Sumatera,UTC+07:00
2021-05-13,Jawa Barat,413,11,628,296627,3962,262543,30122,Jawa,UTC+07:00
2021-05-13,Jawa Tengah,480,2,1143,189796,8872,172557,8367,Jawa,UTC+07:00
2021-05-13,Jawa Timur,147,12,151,150748,10999,137875,1874,Jawa,UTC+07:00
2021-05-13,Kalimantan Barat,103,3,245,9009,65,7968,976,Kalimantan,UTC+07:00
2021-05-13,Kalimantan Selatan,27,3,100,33816,975,31800,1041,Kalimantan,UTC+08:00
2021-05-13,Kalimantan Tengah,59,0,3,21124,468,18251,2405,Kalimantan,UTC+07:00
2021-05-13,Kalimantan Timur,80,2,84,69954,1682,67009,1263,Kalimantan,UTC+08:00
2021-05-13,Kalimantan Utara,0,0,9,11882,188,11253,441,Kalimantan,UTC+08:00
2021-05-13,Kepulauan Bangka Belitung,73,2,71,15468,237,13635,1596,Sumatera,UTC+07:00
2021-05-13,Kepulauan Riau,98,12,255,12911,285,10968,1658,Sumatera,UTC+07:00
2021-05-13,Lampung,49,4,25,16857,865,14666,1326,Sumatera,UTC+07:00
2021-05-13,Maluku,0,0,0,7597,119,7192,286,Maluku,UTC+09:00
2021-05-13,Maluku Utara,5,0,0,4441,120,4223,98,Maluku,UTC+09:00
2021-05-13,Nusa Tenggara Barat,5,0,0,10815,405,7977,2433,Nusa Tenggara,UTC+08:00
2021-05-13,Nusa Tenggara Timur,4,6,49,15500,403,13582,1515,Nusa Tenggara,UTC+08:00
2021-05-13,Papua,0,0,0,20433,261,11446,8726,Papua,UTC+09:00
2021-05-13,Papua Barat,2,0,28,9141,153,8781,207,Papua,UTC+09:00
2021-05-13,Riau,513,14,263,51061,1290,43962,5809,Sumatera,UTC+07:00
2021-05-13,Sulawesi Barat,0,0,0,5486,120,5295,71,Sulawesi,UTC+08:00
2021-05-13,Sulawesi Selatan,2,0,5,61701,932,60432,337,Sulawesi,UTC+08:00
2021-05-13,Sulawesi Tengah,2,0,6,12665,347,11757,561,Sulawesi,UTC+08:00
2021-05-13,Sulawesi Tenggara,0,0,0,10470,215,9981,274,Sulawesi,UTC+08:00
2021-05-13,Sulawesi Utara,26,1,1,15722,522,13604,1596,Sulawesi,UTC+08:00
2021-05-13,Sumatera Barat,94,0,228,40111,878,36364,2869,Sumatera,UTC+07:00
2021-05-13,Sumatera Selatan,99,1,37,22096,1084,19646,1366,Sumatera,UTC+07:00
2021-05-13,Sumatera Utara,82,1,70,30390,1000,27004,2386,Sumatera,UTC+07:00
2021-05-14,Aceh,5,3,18,12157,489,10259,1409,Sumatera,UTC+07:00
2021-05-14,Bali,47,4,98,46171,1439,43645,1087,Nusa Tenggara,UTC+08:00
2021-05-14,Banten,39,0,15,48340,1229,45119,1992,Jawa,UTC+07:00
2021-05-14,Bengkulu,29,0,40,7431,175,6460,796,Sumatera,UTC+07:00
2021-05-14,DKI Jakarta,632,16,547,418815,6910,404186,7719,Jawa,UTC+07:00
2021-05-14,Daerah Istimewa Yogyakarta,97,13,165,41777,1058,38102,2617,Jawa,UTC+07:00
2021-05-14,Gorontalo,1,0,2,5433,170,5119,144,Sulawesi,UTC+08:00
2021-05-14,Jambi,64,2,39,8649,140,6894,1615,Sumatera,UTC+07:00
2021-05-14,Jawa Barat,594,3,719,297221,3965,263262,29994,Jawa,UTC+07:00
2021-05-14,Jawa Tengah,165,21,442,189961,8893,172999,8069,Jawa,UTC+07:00
2021-05-14,Jawa Timur,142,15,175,150890,11014,138050,1826,Jawa,UTC+07:00
2021-05-14,Kalimantan Barat,107,1,157,9116,66,8125,925,Kalimantan,UTC+07:00
2021-05-14,Kalimantan Selatan,19,1,39,33835,976,31839,1020,Kalimantan,UTC+08:00
2021-05-14,Kalimantan Tengah,55,0,3,21179,468,18254,2457,Kalimantan,UTC+07:00
2021-05-14,Kalimantan Timur,13,1,97,69967,1683,67106,1178,Kalimantan,UTC+08:00
2021-05-14,Kalimantan Utara,9,0,0,11891,188,11253,450,Kalimantan,UTC+08:00
2021-05-14,Kepulauan Bangka Belitung,65,0,132,15533,237,13767,1529,Sumatera,UTC+07:00
2021-05-14,Kepulauan Riau,98,0,13,13009,285,10981,1743,Sumatera,UTC+07:00
2021-05-14,Lampung,29,2,34,16886,867,14700,1319,Sumatera,UTC+07:00
2021-05-14,Maluku,32,0,9,7629,119,7201,309,Maluku,UTC+09:00
2021-05-14,Maluku Utara,0,0,0,4441,120,4223,98,Maluku,UTC+09:00
2021-05-14,Nusa Tenggara Barat,12,0,9,10827,405,7986,2436,Nusa Tenggara,UTC+08:00
2021-05-14,Nusa Tenggara Timur,77,1,75,15577,404,13657,1516,Nusa Tenggara,UTC+08:00
2021-05-14,Papua,0,0,4,20433,261,11450,8722,Papua,UTC+09:00
2021-05-14,Papua Barat,3,0,12,9144,153,8793,198,Papua,UTC+09:00
2021-05-14,Riau,112,16,501,51173,1306,44463,5404,Sumatera,UTC+07:00
2021-05-14,Sulawesi Barat,0,0,0,5486,120,5295,71,Sulawesi,UTC+08:00
2021-05-14,Sulawesi Selatan,6,0,4,61707,932,60436,339,Sulawesi,UTC+08:00
2021-05-14,Sulawesi Tengah,16,0,20,12681,347,11777,557,Sulawesi,UTC+08:00
2021-05-14,Sulawesi Tenggara,0,0,0,10470,215,9981,274,Sulawesi,UTC+08:00
2021-05-14,Sulawesi Utara,0,1,328,15722,523,13932,1267,Sulawesi,UTC+08:00
2021-05-14,Sumatera Barat,0,0,2,40111,878,36366,2867,Sumatera,UTC+07:00
2021-05-14,Sumatera Selatan,67,6,47,22163,1090,19693,1380,Sumatera,UTC+07:00
2021-05-14,Sumatera Utara,86,2,67,30476,1002,27071,2403,Sumatera,UTC+07:00
2021-05-15,Aceh,57,2,12,12214,491,10271,1452,Sumatera,UTC+07:00
2021-05-15,Bali,45,3,121,46216,1442,43766,1008,Nusa Tenggara,UTC+08:00
2021-05-15,Banten,22,0,99,48362,1229,45218,1915,Jawa,UTC+07:00
2021-05-15,Bengkulu,4,0,52,7435,175,6512,748,Sumatera,UTC+07:00
2021-05-15,DKI Jakarta,227,15,573,419042,6925,404759,7358,Jawa,UTC+07:00
2021-05-15,Daerah Istimewa Yogyakarta,94,5,266,41871,1063,38368,2440,Jawa,UTC+07:00
2021-05-15,Gorontalo,0,0,2,5433,170,5121,142,Sulawesi,UTC+08:00
2021-05-15,Jambi,0,1,69,8649,141,6963,1545,Sumatera,UTC+07:00
2021-05-15,Jawa Barat,749,8,717,297970,3973,263979,30018,Jawa,UTC+07:00
2021-05-15,Jawa Tengah,251,35,425,190212,8928,173424,7860,Jawa,UTC+07:00
2021-05-15,Jawa Timur,183,29,319,151073,11043,138369,1661,Jawa,UTC+07:00
2021-05-15,Kalimantan Barat,67,0,174,9183,66,8299,818,Kalimantan,UTC+07:00
2021-05-15,Kalimantan Selatan,1,1,44,33836,977,31883,976,Kalimantan,UTC+08:00
2021-05-15,Kalimantan Tengah,27,7,113,21206,475,18367,2364,Kalimantan,UTC+07:00
2021-05-15,Kalimantan Timur,52,2,71,70019,1685,67177,1157,Kalimantan,UTC+08:00
2021-05-15,Kalimantan Utara,3,0,7,11894,188,11260,446,Kalimantan,UTC+08:00
2021-05-15,Kepulauan Bangka Belitung,41,2,146,15574,239,13913,1422,Sumatera,UTC+07:00
2021-05-15,Kepulauan Riau,190,1,9,13199,286,10990,1923,Sumatera,UTC+07:00
2021-05-15,Lampung,65,0,15,16951,867,14715,1369,Sumatera,UTC+07:00
2021-05-15,Maluku,7,1,16,7636,120,7217,299,Maluku,UTC+09:00
2021-05-15,Maluku Utara,7,0,0,4448,120,4223,105,Maluku,UTC+09:00
2021-05-15,Nusa Tenggara Barat,5,0,0,10832,405,7986,2441,Nusa Tenggara,UTC+08:00
2021-05-15,Nusa Tenggara Timur,5,0,32,15582,404,13689,1489,Nusa Tenggara,UTC+08:00
2021-05-15,Papua,0,0,0,20433,261,11450,8722,Papua,UTC+09:00
2021-05-15,Papua Barat,5,0,14,9149,153,8807,189,Papua,UTC+09:00
2021-05-15,Riau,146,12,564,51319,1318,45027,4974,Sumatera,UTC+07:00
2021-05-15,Sulawesi Barat,5,0,20,5491,120,5315,56,Sulawesi,UTC+08:00
2021-05-15,Sulawesi Selatan,2,0,5,61709,932,60441,336,Sulawesi,UTC+08:00
2021-05-15,Sulawesi Tengah,4,1,20,12685,348,11797,540,Sulawesi,UTC+08:00
2021-05-15,Sulawesi Tenggara,0,0,1,10470,215,9982,273,Sulawesi,UTC+08:00
2021-05-15,Sulawesi Utara,0,10,390,15722,533,14322,867,Sulawesi,UTC+08:00
2021-05-15,Sumatera Barat,0,0,10,40111,878,36376,2857,Sumatera,UTC+07:00
2021-05-15,Sumatera Selatan,74,4,33,22237,1094,19726,1417,Sumatera,UTC+07:00
2021-05-15,Sumatera Utara,76,3,76,30552,1005,27147,2400,Sumatera,UTC+07:00
2021-05-16,Aceh,35,2,72,12249,493,10343,1413,Sumatera,UTC+07:00
2021-05-16,Bali,74,4,52,46290,1446,43818,1026,Nusa Tenggara,UTC+08:00
2021-05-16,Banten,66,2,42,48428,1231,45260,1937,Jawa,UTC+07:00
2021-05-16,Bengkulu,8,0,35,7443,175,6547,721,Sumatera,UTC+07:00
2021-05-16,DKI Jakarta,161,18,592,419203,6943,405351,6909,Jawa,UTC+07:00
2021-05-16,Daerah Istimewa Yogyakarta,135,5,158,42006,1068,38526,2412,Jawa,UTC+07:00
2021-05-16,Gorontalo,3,0,0,5436,170,5121,145,Sulawesi,UTC+08:00
2021-05-16,Jambi,22,1,22,8671,142,6985,1544,Sumatera,UTC+07:00
2021-05-16,Jawa Barat,847,4,439,298817,3977,264418,30422,Jawa,UTC+07:00
2021-05-16,Jawa Tengah,349,16,392,190561,8944,173816,7801,Jawa,UTC+07:00
2021-05-16,Jawa Timur,164,17,164,151237,11060,138533,1644,Jawa,UTC+07:00
2021-05-16,Kalimantan Barat,97,1,17,9280,67,8316,897,Kalimantan,UTC+07:00
2021-05-16,Kalimantan Selatan,37,4,48,33873,981,31931,961,Kalimantan,UTC+08:00
2021-05-16,Kalimantan Tengah,46,1,39,21252,476,18406,2370,Kalimantan,UTC+07:00
2021-05-16,Kalimantan Timur,56,2,97,70075,1687,67274,1114,Kalimantan,UTC+08:00
2021-05-16,Kalimantan Utara,1,0,2,11895,188,11262,445,Kalimantan,UTC+08:00
2021-05-16,Kepulauan Bangka Belitung,75,3,173,15649,242,14086,1321,Sumatera,UTC+07:00
2021-05-16,Kepulauan Riau,222,12,242,13421,298,11232,1891,Sumatera,UTC+07:00
2021-05-16,Lampung,58,2,24,17009,869,14739,1401,Sumatera,UTC+07:00
2021-05-16,Maluku,0,0,0,7636,120,7217,299,Maluku,UTC+09:00
2021-05-16,Maluku Utara,1,0,3,4449,120,4226,103,Maluku,UTC+09:00
2021-05-16,Nusa Tenggara Barat,18,0,3,10850,405,7989,2456,Nusa Tenggara,UTC+08:00
2021-05-16,Nusa Tenggara Timur,0,0,43,15582,404,13732,1446,Nusa Tenggara,UTC+08:00
2021-05-16,Papua,0,0,0,20433,261,11450,8722,Papua,UTC+09:00
2021-05-16,Papua Barat,6,1,14,9155,154,8821,180,Papua,UTC+09:00
2021-05-16,Riau,355,6,567,51674,1324,45594,4756,Sumatera,UTC+07:00
2021-05-16,Sulawesi Barat,0,0,0,5491,120,5315,56,Sulawesi,UTC+08:00
2021-05-16,Sulawesi Selatan,4,0,3,61713,932,60444,337,Sulawesi,UTC+08:00
2021-05-16,Sulawesi Tengah,0,1,9,12685,349,11806,530,Sulawesi,UTC+08:00
2021-05-16,Sulawesi Tenggara,0,0,0,10470,215,9982,273,Sulawesi,UTC+08:00
2021-05-16,Sulawesi Utara,0,4,173,15722,537,14495,690,Sulawesi,UTC+08:00
2021-05-16,Sumatera Barat,141,6,230,40252,884,36606,2762,Sumatera,UTC+07:00
2021-05-16,Sumatera Selatan,77,9,224,22314,1103,19950,1261,Sumatera,UTC+07:00
2021-05-16,Sumatera Utara,80,4,73,30632,1009,27220,2403,Sumatera,UTC+07:00
2021-05-17,Aceh,91,5,22,12340,498,10365,1477,Sumatera,UTC+07:00
2021-05-17,Bali,74,5,135,46364,1451,43953,960,Nusa Tenggara,UTC+08:00
2021-05-17,Banten,53,2,320,48481,1233,45580,1668,Jawa,UTC+07:00
2021-05-17,Bengkulu,4,0,17,7447,175,6564,708,Sumatera,UTC+07:00
2021-05-17,DKI Jakarta,421,25,0,419624,6968,405351,7305,Jawa,UTC+07:00
2021-05-17,Daerah Istimewa Yogyakarta,136,8,170,42142,1076,38696,2370,Jawa,UTC+07:00
2021-05-17,Gorontalo,2,0,8,5438,170,5129,139,Sulawesi,UTC+08:00
2021-05-17,Jambi,21,0,48,8692,142,7033,1517,Sumatera,UTC+07:00
2021-05-17,Jawa Barat,1290,26,1253,300107,4003,265671,30433,Jawa,UTC+07:00
2021-05-17,Jawa Tengah,689,43,899,191250,8987,174715,7548,Jawa,UTC+07:00
2021-05-17,Jawa Timur,202,25,273,151439,11085,138806,1548,Jawa,UTC+07:00
2021-05-17,Kalimantan Barat,72,3,161,9352,70,8477,805,Kalimantan,UTC+07:00
2021-05-17,Kalimantan Selatan,25,3,77,33898,984,32008,906,Kalimantan,UTC+08:00
2021-05-17,Kalimantan Tengah,57,6,160,21309,482,18566,2261,Kalimantan,UTC+07:00
2021-05-17,Kalimantan Timur,59,4,114,70134,1691,67388,1055,Kalimantan,UTC+08:00
2021-05-17,Kalimantan Utara,4,0,14,11899,188,11276,435,Kalimantan,UTC+08:00
2021-05-17,Kepulauan Bangka Belitung,108,1,214,15757,243,14300,1214,Sumatera,UTC+07:00
2021-05-17,Kepulauan Riau,106,1,4,13527,299,11236,1992,Sumatera,UTC+07:00
2021-05-17,Lampung,60,5,92,17069,874,14831,1364,Sumatera,UTC+07:00
2021-05-17,Maluku,20,0,5,7656,120,7222,314,Maluku,UTC+09:00
2021-05-17,Maluku Utara,0,0,8,4449,120,4234,95,Maluku,UTC+09:00
2021-05-17,Nusa Tenggara Barat,12,0,0,10862,405,7989,2468,Nusa Tenggara,UTC+08:00
2021-05-17,Nusa Tenggara Timur,53,2,372,15635,406,14104,1125,Nusa Tenggara,UTC+08:00
2021-05-17,Papua,0,0,0,20433,261,11450,8722,Papua,UTC+09:00
2021-05-17,Papua Barat,1,1,18,9156,155,8839,162,Papua,UTC+09:00
2021-05-17,Riau,317,21,600,51991,1345,46194,4452,Sumatera,UTC+07:00
2021-05-17,Sulawesi Barat,3,0,3,5494,120,5318,56,Sulawesi,UTC+08:00
2021-05-17,Sulawesi Selatan,20,1,29,61733,933,60473,327,Sulawesi,UTC+08:00
2021-05-17,Sulawesi Tengah,14,2,79,12699,351,11885,463,Sulawesi,UTC+08:00
2021-05-17,Sulawesi Tenggara,1,0,14,10471,215,9996,260,Sulawesi,UTC+08:00
2021-05-17,Sulawesi Utara,1,0,258,15723,537,14753,433,Sulawesi,UTC+08:00
2021-05-17,Sumatera Barat,127,10,146,40379,894,36752,2733,Sumatera,UTC+07:00
2021-05-17,Sumatera Selatan,106,5,220,22420,1108,20170,1142,Sumatera,UTC+07:00
2021-05-17,Sumatera Utara,91,2,63,30723,1011,27283,2429,Sumatera,UTC+07:00
2021-05-18,Aceh,128,4,74,12468,502,10439,1527,Sumatera,UTC+07:00
2021-05-18,Bali,79,4,114,46443,1455,44067,921,Nusa Tenggara,UTC+08:00
2021-05-18,Banten,29,2,0,48510,1235,45580,1695,Jawa,UTC+07:00
2021-05-18,Bengkulu,26,0,51,7473,175,6615,683,Sumatera,UTC+07:00
2021-05-18,DKI Jakarta,219,15,194,419843,6983,405545,7315,Jawa,UTC+07:00
2021-05-18,Daerah Istimewa Yogyakarta,155,3,212,42297,1079,38908,2310,Jawa,UTC+07:00
2021-05-18,Gorontalo,6,0,0,5444,170,5129,145,Sulawesi,UTC+08:00
2021-05-18,Jambi,5,0,61,8697,142,7094,1461,Sumatera,UTC+07:00
2021-05-18,Jawa Barat,1102,36,1423,301209,4039,267094,30076,Jawa,UTC+07:00
2021-05-18,Jawa Tengah,575,16,631,191825,9003,175346,7476,Jawa,UTC+07:00
2021-05-18,Jawa Timur,227,22,229,151666,11107,139035,1524,Jawa,UTC+07:00
2021-05-18,Kalimantan Barat,133,1,75,9485,71,8552,862,Kalimantan,UTC+07:00
